event_date,actor_origin,scope,events
2026-03-21,Hezbollah,CNN,0
2026-03-21,Hezbollah,Ampliat,0
2026-03-22,Israel,CNN,0
2026-03-22,Israel,Ampliat,0
2026-03-22,Hezbollah,CNN,0
2026-03-22,Hezbollah,Ampliat,0
2026-03-23,Israel,CNN,0
2026-03-23,Israel,Ampliat,0
2026-03-23,Hezbollah,CNN,0
2026-03-23,Hezbollah,Ampliat,0
2026-03-24,Israel,CNN,0
2026-03-24,Israel,Ampliat,0
2026-03-24,Hezbollah,CNN,0
2026-03-24,Hezbollah,Ampliat,0
2026-03-25,Israel,CNN,0
2026-03-25,Israel,Ampliat,0
2026-03-25,Hezbollah,CNN,0
2026-03-25,Hezbollah,Ampliat,0
2026-03-26,Israel,CNN,0
2026-03-26,Israel,Ampliat,0
2026-03-26,Hezbollah,CNN,0
2026-03-26,Hezbollah,Ampliat,0
2026-03-27,Israel,CNN,0
2026-03-27,Israel,Ampliat,0
2026-03-27,Hezbollah,CNN,0
2026-03-27,Hezbollah,Ampliat,0
2026-03-28,Israel,CNN,0
2026-03-28,Israel,Ampliat,0
2026-03-28,Hezbollah,CNN,0
2026-03-28,Hezbollah,Ampliat,0
2026-03-29,Israel,CNN,0
2026-03-29,Israel,Ampliat,0
2026-03-29,Hezbollah,CNN,0
2026-03-29,Hezbollah,Ampliat,0
2026-03-30,Israel,CNN,0
2026-03-30,Israel,Ampliat,0
2026-03-30,Hezbollah,CNN,0
2026-03-30,Hezbollah,Ampliat,0
2026-03-31,Israel,CNN,0
2026-03-31,Israel,Ampliat,0
2026-03-31,Hezbollah,CNN,0
2026-03-31,Hezbollah,Ampliat,0
2026-04-01,Israel,CNN,0
2026-04-01,Israel,Ampliat,0
2026-04-01,Hezbollah,CNN,0
2026-04-01,Hezbollah,Ampliat,0
2026-04-02,Israel,CNN,0
2026-04-02,Israel,Ampliat,0
2026-04-02,Hezbollah,CNN,0
2026-04-02,Hezbollah,Ampliat,0
2026-04-03,Israel,CNN,0
2026-04-03,Israel,Ampliat,0
2026-04-03,Hezbollah,CNN,0
2026-04-03,Hezbollah,Ampliat,0
2026-04-04,Israel,CNN,0
2026-04-04,Israel,Ampliat,0
2026-04-04,Hezbollah,CNN,0
2026-04-04,Hezbollah,Ampliat,0
2026-04-05,Israel,CNN,0
2026-04-05,Israel,Ampliat,0
2026-04-05,Hezbollah,CNN,0
2026-04-05,Hezbollah,Ampliat,0
2026-04-06,Israel,CNN,0
2026-04-06,Israel,Ampliat,0
2026-04-06,Hezbollah,CNN,0
2026-04-06,Hezbollah,Ampliat,0
2026-04-07,Israel,CNN,0
2026-04-07,Israel,Ampliat,0
2026-04-07,Hezbollah,CNN,0
2026-04-07,Hezbollah,Ampliat,0
2026-04-08,Israel,CNN,0
2026-04-08,Israel,Ampliat,0
2026-04-08,Hezbollah,CNN,0
2026-04-08,Hezbollah,Ampliat,0
2026-04-09,Israel,CNN,0
2026-04-09,Israel,Ampliat,0
2026-04-09,Hezbollah,CNN,0
2026-04-09,Hezbollah,Ampliat,0
2026-04-10,Israel,CNN,0
2026-04-10,Israel,Ampliat,0
2026-04-10,Hezbollah,CNN,0
2026-04-10,Hezbollah,Ampliat,0
2026-04-11,Israel,CNN,0
2026-04-11,Israel,Ampliat,0
2026-04-11,Hezbollah,CNN,0
2026-04-11,Hezbollah,Ampliat,0
2026-04-12,Israel,CNN,0
2026-04-12,Israel,Ampliat,0
2026-04-12,Hezbollah,CNN,0
2026-04-12,Hezbollah,Ampliat,0
2026-04-13,Israel,CNN,0
2026-04-13,Israel,Ampliat,0
2026-04-13,Hezbollah,CNN,0
2026-04-13,Hezbollah,Ampliat,0
2026-04-14,Israel,CNN,0
2026-04-14,Israel,Ampliat,0
2026-04-14,Hezbollah,CNN,0
2026-04-14,Hezbollah,Ampliat,0
2026-04-15,Israel,CNN,0
2026-04-15,Israel,Ampliat,0
2026-04-15,Hezbollah,CNN,0
2026-04-15,Hezbollah,Ampliat,0
2026-04-16,Israel,CNN,0
2026-04-16,Israel,Ampliat,0
2026-04-16,Hezbollah,CNN,0
2026-04-16,Hezbollah,Ampliat,0
2026-04-17,Israel,CNN,0
2026-04-17,Israel,Ampliat,0
2026-04-17,Hezbollah,CNN,0
2026-04-17,Hezbollah,Ampliat,0
2026-04-18,Israel,CNN,0
2026-04-18,Israel,Ampliat,0
2026-04-18,Hezbollah,CNN,0
2026-04-18,Hezbollah,Ampliat,0
2026-04-19,Israel,CNN,0
2026-04-19,Israel,Ampliat,0
2026-04-19,Hezbollah,CNN,0
2026-04-19,Hezbollah,Ampliat,0
2026-04-20,Israel,CNN,0
2026-04-20,Israel,Ampliat,0
2026-04-20,Hezbollah,CNN,0
2026-04-20,Hezbollah,Ampliat,0
2026-04-21,Israel,CNN,0
2026-04-21,Israel,Ampliat,0
2026-04-21,Hezbollah,CNN,0
2026-04-21,Hezbollah,Ampliat,0
2026-04-22,Israel,CNN,0
2026-04-22,Israel,Ampliat,0
2026-04-22,Hezbollah,CNN,0
2026-04-22,Hezbollah,Ampliat,0
2026-04-23,Israel,CNN,0
2026-04-23,Israel,Ampliat,0
2026-04-23,Hezbollah,CNN,0
2026-04-23,Hezbollah,Ampliat,0
2026-04-24,Israel,CNN,0
2026-04-24,Israel,Ampliat,0
2026-04-24,Hezbollah,CNN,0
2026-04-24,Hezbollah,Ampliat,0
2026-04-25,Israel,CNN,0
2026-04-25,Israel,Ampliat,0
2026-04-25,Hezbollah,CNN,0
2026-04-25,Hezbollah,Ampliat,0
2026-04-26,Israel,CNN,0
2026-04-26,Israel,Ampliat,0
2026-04-26,Hezbollah,CNN,0
2026-04-26,Hezbollah,Ampliat,0
2026-04-27,Israel,CNN,0
2026-04-27,Israel,Ampliat,0
2026-04-27,Hezbollah,CNN,0
2026-04-27,Hezbollah,Ampliat,0
2026-04-28,Israel,CNN,0
2026-04-28,Israel,Ampliat,0
2026-04-28,Hezbollah,CNN,0
2026-04-28,Hezbollah,Ampliat,0
2026-04-29,Israel,CNN,0
2026-04-29,Israel,Ampliat,0
2026-04-29,Hezbollah,CNN,0
2026-04-29,Hezbollah,Ampliat,0
2026-04-30,Israel,CNN,0
2026-04-30,Israel,Ampliat,0
2026-04-30,Hezbollah,CNN,0
2026-04-30,Hezbollah,Ampliat,0
2026-05-01,Israel,CNN,0
2026-05-01,Israel,Ampliat,0
2026-05-01,Hezbollah,CNN,0
2026-05-01,Hezbollah,Ampliat,0
2026-05-02,Israel,CNN,0
2026-05-02,Israel,Ampliat,0
2026-05-02,Hezbollah,CNN,0
2026-05-02,Hezbollah,Ampliat,0
2026-05-03,Israel,CNN,0
2026-05-03,Israel,Ampliat,0
2026-05-03,Hezbollah,CNN,0
2026-05-03,Hezbollah,Ampliat,0
2026-05-04,Israel,CNN,0
2026-05-04,Israel,Ampliat,0
2026-05-04,Hezbollah,CNN,0
2026-05-04,Hezbollah,Ampliat,0
2026-05-05,Israel,CNN,0
2026-05-05,Israel,Ampliat,0
2026-05-05,Hezbollah,CNN,0
2026-05-05,Hezbollah,Ampliat,0
2026-05-06,Israel,CNN,0
2026-05-06,Israel,Ampliat,0
2026-05-06,Hezbollah,CNN,0
2026-05-06,Hezbollah,Ampliat,0
2026-05-07,Israel,CNN,0
2026-05-07,Israel,Ampliat,0
2026-05-07,Hezbollah,CNN,0
2026-05-07,Hezbollah,Ampliat,0
2026-05-08,Israel,CNN,0
2026-05-08,Israel,Ampliat,0
2026-05-08,Hezbollah,CNN,0
2026-05-08,Hezbollah,Ampliat,0
2026-05-09,Israel,CNN,0
2026-05-09,Israel,Ampliat,0
2026-05-09,Hezbollah,CNN,0
2026-05-09,Hezbollah,Ampliat,0
2026-05-10,Israel,CNN,0
2026-05-10,Israel,Ampliat,0
2026-05-10,Hezbollah,CNN,0
2026-05-10,Hezbollah,Ampliat,0
2026-05-11,Israel,CNN,0
2026-05-11,Israel,Ampliat,0
2026-05-11,Hezbollah,CNN,0
2026-05-11,Hezbollah,Ampliat,0
2026-05-12,Israel,CNN,0
2026-05-12,Israel,Ampliat,0
2026-05-12,Hezbollah,CNN,0
2026-05-12,Hezbollah,Ampliat,0
2026-05-13,Israel,CNN,0
2026-05-13,Israel,Ampliat,0
2026-05-13,Hezbollah,CNN,0
2026-05-13,Hezbollah,Ampliat,0
2026-05-14,Israel,CNN,0
2026-05-14,Israel,Ampliat,0
2026-05-14,Hezbollah,CNN,0
2026-05-14,Hezbollah,Ampliat,0
2026-05-15,Israel,CNN,0
2026-05-15,Israel,Ampliat,0
2026-05-15,Hezbollah,CNN,0
2026-05-15,Hezbollah,Ampliat,0
2026-05-16,Israel,CNN,0
2026-05-16,Israel,Ampliat,0
2026-05-16,Hezbollah,CNN,0
2026-05-16,Hezbollah,Ampliat,0
2026-05-17,Israel,CNN,0
2026-05-17,Israel,Ampliat,0
2026-05-17,Hezbollah,CNN,0
2026-05-17,Hezbollah,Ampliat,0
2026-05-18,Israel,CNN,0
2026-05-18,Israel,Ampliat,0
2026-05-18,Hezbollah,CNN,0
2026-05-18,Hezbollah,Ampliat,0
2026-05-19,Israel,CNN,0
2026-05-19,Israel,Ampliat,0
2026-05-19,Hezbollah,CNN,0
2026-05-19,Hezbollah,Ampliat,0
2026-05-20,Israel,CNN,0
2026-05-20,Israel,Ampliat,0
2026-05-20,Hezbollah,CNN,0
2026-05-20,Hezbollah,Ampliat,0
2026-05-21,Israel,CNN,0
2026-05-21,Israel,Ampliat,0
2026-05-21,Hezbollah,CNN,0
2026-05-21,Hezbollah,Ampliat,0
2026-05-22,Israel,CNN,0
2026-05-22,Israel,Ampliat,0
2026-05-22,Hezbollah,CNN,0
2026-05-22,Hezbollah,Ampliat,0
2026-05-23,Israel,CNN,0
2026-05-23,Israel,Ampliat,0
2026-05-23,Hezbollah,CNN,0
2026-05-23,Hezbollah,Ampliat,0
2026-05-24,Israel,CNN,0
2026-05-24,Israel,Ampliat,0
2026-05-24,Hezbollah,CNN,0
2026-05-24,Hezbollah,Ampliat,0
2026-05-25,Israel,CNN,0
2026-05-25,Israel,Ampliat,0
2026-05-25,Hezbollah,CNN,0
2026-05-25,Hezbollah,Ampliat,0
2026-05-26,Israel,CNN,0
2026-05-26,Israel,Ampliat,0
2026-05-26,Hezbollah,CNN,0
2026-05-26,Hezbollah,Ampliat,0
2026-05-27,Israel,CNN,0
2026-05-27,Israel,Ampliat,0
2026-05-27,Hezbollah,CNN,0
2026-05-27,Hezbollah,Ampliat,0
2026-05-28,Israel,CNN,0
2026-05-28,Israel,Ampliat,0
2026-05-28,Hezbollah,CNN,0
2026-05-28,Hezbollah,Ampliat,0
2026-05-29,Israel,CNN,0
2026-05-29,Israel,Ampliat,0
2026-05-29,Hezbollah,CNN,0
2026-05-29,Hezbollah,Ampliat,0
2026-05-30,Israel,CNN,0
2026-05-30,Israel,Ampliat,0
2026-05-30,Hezbollah,CNN,0
2026-05-30,Hezbollah,Ampliat,0
2026-05-31,Israel,CNN,0
2026-05-31,Israel,Ampliat,0
2026-05-31,Hezbollah,CNN,0
2026-05-31,Hezbollah,Ampliat,0
2026-06-01,Israel,CNN,0
2026-06-01,Israel,Ampliat,0
2026-06-01,Hezbollah,CNN,0
2026-06-01,Hezbollah,Ampliat,0
2026-06-02,Israel,CNN,0
2026-06-02,Israel,Ampliat,0
2026-06-02,Hezbollah,CNN,0
2026-06-02,Hezbollah,Ampliat,0
2026-06-03,Israel,CNN,0
2026-06-03,Israel,Ampliat,0
2026-06-03,Hezbollah,CNN,0
2026-06-03,Hezbollah,Ampliat,0
2026-06-04,Israel,CNN,0
2026-06-04,Israel,Ampliat,0
2026-06-04,Hezbollah,CNN,0
2026-06-04,Hezbollah,Ampliat,0
2026-06-05,Israel,CNN,0
2026-06-05,Israel,Ampliat,0
2026-06-05,Hezbollah,CNN,0
2026-06-05,Hezbollah,Ampliat,0
2026-06-06,Israel,CNN,0
2026-06-06,Israel,Ampliat,0
2026-06-06,Hezbollah,CNN,0
2026-06-06,Hezbollah,Ampliat,0
2026-06-07,Israel,CNN,0
2026-06-07,Israel,Ampliat,0
2026-06-07,Hezbollah,CNN,0
2026-06-07,Hezbollah,Ampliat,0
2026-06-08,Israel,CNN,0
2026-06-08,Israel,Ampliat,0
2026-06-08,Hezbollah,CNN,0
2026-06-08,Hezbollah,Ampliat,0
2026-06-09,Israel,CNN,0
2026-06-09,Israel,Ampliat,0
2026-06-09,Hezbollah,CNN,0
2026-06-09,Hezbollah,Ampliat,0
2026-06-10,Israel,CNN,0
2026-06-10,Israel,Ampliat,0
2026-06-10,Hezbollah,CNN,0
2026-06-10,Hezbollah,Ampliat,0
2026-06-11,Israel,CNN,0
2026-06-11,Israel,Ampliat,0
2026-06-11,Hezbollah,CNN,0
2026-06-11,Hezbollah,Ampliat,0
2026-06-12,Israel,CNN,0
2026-06-12,Israel,Ampliat,0
2026-06-12,Hezbollah,CNN,0
2026-06-12,Hezbollah,Ampliat,0
2026-06-13,Israel,CNN,0
2026-06-13,Israel,Ampliat,0
2026-06-13,Hezbollah,CNN,0
2026-06-13,Hezbollah,Ampliat,0
2026-06-14,Israel,CNN,0
2026-06-14,Israel,Ampliat,0
2026-06-14,Hezbollah,CNN,0
2026-06-14,Hezbollah,Ampliat,0
2026-06-15,Israel,CNN,0
2026-06-15,Israel,Ampliat,0
2026-06-15,Hezbollah,CNN,0
2026-06-15,Hezbollah,Ampliat,0
2026-06-16,Israel,CNN,0
2026-06-16,Israel,Ampliat,0
2026-06-16,Hezbollah,CNN,0
2026-06-16,Hezbollah,Ampliat,0
2026-06-17,Israel,CNN,0
2026-06-17,Israel,Ampliat,0
2026-06-17,Hezbollah,CNN,0
2026-06-17,Hezbollah,Ampliat,0
2026-06-18,Israel,CNN,0
2026-06-18,Israel,Ampliat,0
2026-06-18,Hezbollah,CNN,0
2026-06-18,Hezbollah,Ampliat,0
2026-06-19,Israel,CNN,0
2026-06-19,Israel,Ampliat,0
2026-06-19,Hezbollah,CNN,0
2026-06-19,Hezbollah,Ampliat,0
2026-06-20,Israel,CNN,0
2026-06-20,Israel,Ampliat,0
2026-06-20,Hezbollah,CNN,0
2026-06-20,Hezbollah,Ampliat,0
2026-06-21,Israel,CNN,0
2026-06-21,Israel,Ampliat,0
2026-06-21,Hezbollah,CNN,0
2026-06-21,Hezbollah,Ampliat,0
2026-06-22,Israel,CNN,0
2026-06-22,Israel,Ampliat,0
2026-06-22,Hezbollah,CNN,0
2026-06-22,Hezbollah,Ampliat,0
2026-06-23,Israel,CNN,0
2026-06-23,Israel,Ampliat,0
2026-06-23,Hezbollah,CNN,0
2026-06-23,Hezbollah,Ampliat,0
2026-06-24,Israel,CNN,0
2026-06-24,Israel,Ampliat,0
2026-06-24,Hezbollah,CNN,0
2026-06-24,Hezbollah,Ampliat,0
2026-06-25,Israel,CNN,0
2026-06-25,Israel,Ampliat,0
2026-06-25,Hezbollah,CNN,0
2026-06-25,Hezbollah,Ampliat,0
2026-06-26,Israel,CNN,0
2026-06-26,Israel,Ampliat,0
2026-06-26,Hezbollah,CNN,0
2026-06-26,Hezbollah,Ampliat,0
2026-06-27,Israel,CNN,0
2026-06-27,Israel,Ampliat,0
2026-06-27,Hezbollah,CNN,0
2026-06-27,Hezbollah,Ampliat,0
2026-06-28,Israel,CNN,0
2026-06-28,Israel,Ampliat,0
2026-06-28,Hezbollah,CNN,0
2026-06-28,Hezbollah,Ampliat,0
2026-06-29,Israel,CNN,0
2026-06-29,Israel,Ampliat,0
2026-06-29,Hezbollah,CNN,0
2026-06-29,Hezbollah,Ampliat,0
2026-06-30,Israel,CNN,0
2026-06-30,Israel,Ampliat,0
2026-06-30,Hezbollah,CNN,0
2026-06-30,Hezbollah,Ampliat,0
2026-07-01,Israel,CNN,0
2026-07-01,Israel,Ampliat,0
2026-07-01,Hezbollah,CNN,0
2026-07-01,Hezbollah,Ampliat,0
2026-07-02,Israel,CNN,0
2026-07-02,Israel,Ampliat,0
2026-07-02,Hezbollah,CNN,0
2026-07-02,Hezbollah,Ampliat,0
2026-07-03,Israel,CNN,0
2026-07-03,Israel,Ampliat,0
2026-07-03,Hezbollah,CNN,0
2026-07-03,Hezbollah,Ampliat,0
2026-07-04,Israel,CNN,0
2026-07-04,Israel,Ampliat,0
2026-07-04,Hezbollah,CNN,0
2026-07-04,Hezbollah,Ampliat,0
2026-07-05,Israel,CNN,0
2026-07-05,Israel,Ampliat,0
2026-07-05,Hezbollah,CNN,0
2026-07-05,Hezbollah,Ampliat,0
2026-07-06,Israel,CNN,0
2026-07-06,Israel,Ampliat,0
2026-07-06,Hezbollah,CNN,0
2026-07-06,Hezbollah,Ampliat,0
2026-07-07,Israel,CNN,0
2026-07-07,Israel,Ampliat,0
2026-07-07,Hezbollah,CNN,0
2026-07-07,Hezbollah,Ampliat,0
2026-07-08,Israel,CNN,0
2026-07-08,Israel,Ampliat,0
2026-07-08,Hezbollah,CNN,0
2026-07-08,Hezbollah,Ampliat,0
2026-07-09,Israel,CNN,0
2026-07-09,Israel,Ampliat,0
2026-07-09,Hezbollah,CNN,0
2026-07-09,Hezbollah,Ampliat,0
2026-07-10,Israel,CNN,0
2026-07-10,Israel,Ampliat,0
2026-07-10,Hezbollah,CNN,0
2026-07-10,Hezbollah,Ampliat,0
2026-07-11,Israel,CNN,0
2026-07-11,Israel,Ampliat,0
2026-07-11,Hezbollah,CNN,0
2026-07-11,Hezbollah,Ampliat,0
2026-07-12,Israel,CNN,0
2026-07-12,Israel,Ampliat,0
2026-07-12,Hezbollah,CNN,0
2026-07-12,Hezbollah,Ampliat,0
2026-07-13,Israel,CNN,0
2026-07-13,Israel,Ampliat,0
2026-07-13,Hezbollah,CNN,0
2026-07-13,Hezbollah,Ampliat,0
2026-07-14,Israel,CNN,0
2026-07-14,Israel,Ampliat,0
2026-07-14,Hezbollah,CNN,0
2026-07-14,Hezbollah,Ampliat,0
2026-07-15,Israel,CNN,0
2026-07-15,Israel,Ampliat,0
2026-07-15,Hezbollah,CNN,0
2026-07-15,Hezbollah,Ampliat,0
2026-07-16,Israel,CNN,0
2026-07-16,Israel,Ampliat,0
2026-07-16,Hezbollah,CNN,0
2026-07-16,Hezbollah,Ampliat,0
2026-07-17,Israel,CNN,0
2026-07-17,Israel,Ampliat,0
2026-07-17,Hezbollah,CNN,0
2026-07-17,Hezbollah,Ampliat,0
2026-07-18,Israel,CNN,0
2026-07-18,Israel,Ampliat,0
2026-07-18,Hezbollah,CNN,0
2026-07-18,Hezbollah,Ampliat,0
2026-07-19,Israel,CNN,0
2026-07-19,Israel,Ampliat,0
2026-07-19,Hezbollah,CNN,0
2026-07-19,Hezbollah,Ampliat,0
2026-07-20,Israel,CNN,0
2026-07-20,Israel,Ampliat,0
2026-07-20,Hezbollah,CNN,0
2026-07-20,Hezbollah,Ampliat,0
2026-07-21,Israel,CNN,0
2026-07-21,Israel,Ampliat,0
2026-07-21,Hezbollah,CNN,0
2026-07-21,Hezbollah,Ampliat,0
2026-07-22,Israel,CNN,0
2026-07-22,Israel,Ampliat,0
2026-07-22,Hezbollah,CNN,0
2026-07-22,Hezbollah,Ampliat,0
2026-07-23,Israel,CNN,0
2026-07-23,Israel,Ampliat,0
2026-07-23,Hezbollah,CNN,0
2026-07-23,Hezbollah,Ampliat,0
2026-07-24,Israel,CNN,0
2026-07-24,Israel,Ampliat,0
2026-07-24,Hezbollah,CNN,0
2026-07-24,Hezbollah,Ampliat,0
2026-07-25,Israel,CNN,0
2026-07-25,Israel,Ampliat,0
2026-07-25,Hezbollah,CNN,0
2026-07-25,Hezbollah,Ampliat,0
2026-07-26,Israel,CNN,0
2026-07-26,Israel,Ampliat,0
2026-07-26,Hezbollah,CNN,0
2026-07-26,Hezbollah,Ampliat,0
2026-07-27,Israel,CNN,0
2026-07-27,Israel,Ampliat,0
2026-07-27,Hezbollah,CNN,0
2026-07-27,Hezbollah,Ampliat,0
2026-07-28,Israel,CNN,0
2026-07-28,Israel,Ampliat,0
2026-07-28,Hezbollah,CNN,0
2026-07-28,Hezbollah,Ampliat,0
2026-07-29,Israel,CNN,0
2026-07-29,Israel,Ampliat,0
2026-07-29,Hezbollah,CNN,0
2026-07-29,Hezbollah,Ampliat,0
2026-07-30,Israel,CNN,0
2026-07-30,Israel,Ampliat,0
2026-07-30,Hezbollah,CNN,0
2026-07-30,Hezbollah,Ampliat,0
2026-07-31,Israel,CNN,0
2026-07-31,Israel,Ampliat,0
2026-07-31,Hezbollah,CNN,0
2026-07-31,Hezbollah,Ampliat,0
2026-08-01,Israel,CNN,0
2026-08-01,Israel,Ampliat,0
2026-08-01,Hezbollah,CNN,0
2026-08-01,Hezbollah,Ampliat,0
2026-08-02,Israel,CNN,0
2026-08-02,Israel,Ampliat,0
2026-08-02,Hezbollah,CNN,0
2026-08-02,Hezbollah,Ampliat,0
2026-08-03,Israel,CNN,0
2026-08-03,Israel,Ampliat,0
2026-08-03,Hezbollah,CNN,0
2026-08-03,Hezbollah,Ampliat,0
2026-08-04,Israel,CNN,0
2026-08-04,Israel,Ampliat,0
2026-08-04,Hezbollah,CNN,0
2026-08-04,Hezbollah,Ampliat,0
2026-08-05,Israel,CNN,0
2026-08-05,Israel,Ampliat,0
2026-08-05,Hezbollah,CNN,0
2026-08-05,Hezbollah,Ampliat,0
2026-08-06,Israel,CNN,0
2026-08-06,Israel,Ampliat,0
2026-08-06,Hezbollah,CNN,0
2026-08-06,Hezbollah,Ampliat,0
2026-08-07,Israel,CNN,0
2026-08-07,Israel,Ampliat,0
2026-08-07,Hezbollah,CNN,0
2026-08-07,Hezbollah,Ampliat,0
2026-08-08,Israel,CNN,0
2026-08-08,Israel,Ampliat,0
2026-08-08,Hezbollah,CNN,0
2026-08-08,Hezbollah,Ampliat,0
2026-08-09,Israel,CNN,0
2026-08-09,Israel,Ampliat,0
2026-08-09,Hezbollah,CNN,0
2026-08-09,Hezbollah,Ampliat,0
2026-08-10,Israel,CNN,0
2026-08-10,Israel,Ampliat,0
2026-08-10,Hezbollah,CNN,0
2026-08-10,Hezbollah,Ampliat,0
2026-08-11,Israel,CNN,0
2026-08-11,Israel,Ampliat,0
2026-08-11,Hezbollah,CNN,0
2026-08-11,Hezbollah,Ampliat,0
2026-08-12,Israel,CNN,0
2026-08-12,Israel,Ampliat,0
2026-08-12,Hezbollah,CNN,0
2026-08-12,Hezbollah,Ampliat,0
2026-08-13,Israel,CNN,0
2026-08-13,Israel,Ampliat,0
2026-08-13,Hezbollah,CNN,0
2026-08-13,Hezbollah,Ampliat,0
2026-08-14,Israel,CNN,0
2026-08-14,Israel,Ampliat,0
2026-08-14,Hezbollah,CNN,0
2026-08-14,Hezbollah,Ampliat,0
2026-08-15,Israel,CNN,0
2026-08-15,Israel,Ampliat,0
2026-08-15,Hezbollah,CNN,0
2026-08-15,Hezbollah,Ampliat,0
2026-08-16,Israel,CNN,0
2026-08-16,Israel,Ampliat,0
2026-08-16,Hezbollah,CNN,0
2026-08-16,Hezbollah,Ampliat,0
2026-08-17,Israel,CNN,0
2026-08-17,Israel,Ampliat,0
2026-08-17,Hezbollah,CNN,0
2026-08-17,Hezbollah,Ampliat,0
2026-08-18,Israel,CNN,0
2026-08-18,Israel,Ampliat,0
2026-08-18,Hezbollah,CNN,0
2026-08-18,Hezbollah,Ampliat,0
2026-08-19,Israel,CNN,0
2026-08-19,Israel,Ampliat,0
2026-08-19,Hezbollah,CNN,0
2026-08-19,Hezbollah,Ampliat,0
2026-08-20,Israel,CNN,0
2026-08-20,Israel,Ampliat,0
2026-08-20,Hezbollah,CNN,0
2026-08-20,Hezbollah,Ampliat,0
2026-08-21,Israel,CNN,0
2026-08-21,Israel,Ampliat,0
2026-08-21,Hezbollah,CNN,0
2026-08-21,Hezbollah,Ampliat,0
2026-08-22,Israel,CNN,0
2026-08-22,Israel,Ampliat,0
2026-08-22,Hezbollah,CNN,0
2026-08-22,Hezbollah,Ampliat,0
2026-08-23,Israel,CNN,0
2026-08-23,Israel,Ampliat,0
2026-08-23,Hezbollah,CNN,0
2026-08-23,Hezbollah,Ampliat,0
2026-08-24,Israel,CNN,0
2026-08-24,Israel,Ampliat,0
2026-08-24,Hezbollah,CNN,0
2026-08-24,Hezbollah,Ampliat,0
2026-08-25,Israel,CNN,0
2026-08-25,Israel,Ampliat,0
2026-08-25,Hezbollah,CNN,0
2026-08-25,Hezbollah,Ampliat,0
2026-08-26,Israel,CNN,0
2026-08-26,Israel,Ampliat,0
2026-08-26,Hezbollah,CNN,0
2026-08-26,Hezbollah,Ampliat,0
2026-08-27,Israel,CNN,0
2026-08-27,Israel,Ampliat,0
2026-08-27,Hezbollah,CNN,0
2026-08-27,Hezbollah,Ampliat,0
2026-08-28,Israel,CNN,0
2026-08-28,Israel,Ampliat,0
2026-08-28,Hezbollah,CNN,0
2026-08-28,Hezbollah,Ampliat,0
2026-08-29,Israel,CNN,0
2026-08-29,Israel,Ampliat,0
2026-08-29,Hezbollah,CNN,0
2026-08-29,Hezbollah,Ampliat,0
2026-08-30,Israel,CNN,0
2026-08-30,Israel,Ampliat,0
2026-08-30,Hezbollah,CNN,0
2026-08-30,Hezbollah,Ampliat,0
2026-08-31,Israel,CNN,0
2026-08-31,Israel,Ampliat,0
2026-08-31,Hezbollah,CNN,0
2026-08-31,Hezbollah,Ampliat,0
2026-09-01,Israel,CNN,0
2026-09-01,Israel,Ampliat,0
2026-09-01,Hezbollah,CNN,0
2026-09-01,Hezbollah,Ampliat,0
2026-09-02,Israel,CNN,0
2026-09-02,Israel,Ampliat,0
2026-09-02,Hezbollah,CNN,0
2026-09-02,Hezbollah,Ampliat,0
2026-09-03,Israel,CNN,0
2026-09-03,Israel,Ampliat,0
2026-09-03,Hezbollah,CNN,0
2026-09-03,Hezbollah,Ampliat,0
2026-09-04,Israel,CNN,0
2026-09-04,Israel,Ampliat,0
2026-09-04,Hezbollah,CNN,0
2026-09-04,Hezbollah,Ampliat,0
2026-09-05,Israel,CNN,0
2026-09-05,Israel,Ampliat,0
2026-09-05,Hezbollah,CNN,0
2026-09-05,Hezbollah,Ampliat,0
2026-09-06,Israel,CNN,0
2026-09-06,Israel,Ampliat,0
2026-09-06,Hezbollah,CNN,0
2026-09-06,Hezbollah,Ampliat,0
2026-09-07,Israel,CNN,0
2026-09-07,Israel,Ampliat,0
2026-09-07,Hezbollah,CNN,0
2026-09-07,Hezbollah,Ampliat,0
